name,addr,phone,x,y,NAVER_addr
건강 지압 안마원,경기도 여주시 대신면 여양로 1484,031-883-8799,127.5835131,37.3733038,경기도 여주시 대신면 여양로 1484
팜스케어안마원,"서울특별시 송파구 가락로 115 (석촌동,3층)",424-5707,127.1088763,37.5017244,서울특별시 송파구 가락로 115 효산빌딩
라파건강안마원,"서울특별시 성동구 행당로 87, 지하207호 (행당동, 대림리빙프라자)",02-2291-7579,127.0285419,37.5573015,서울특별시 성동구 행당로 87 행당동 대림아파트
솔모루지압안마원,경기도 포천시 소흘읍 송우로 65,,127.1416385,37.8293912,경기도 포천시 소흘읍 송우로 65 메듀파크
제일전통안마원,"서울특별시 성동구 고산자로 253, 301호 (도선동, 다남매 Tower)",02-2226-6007,127.0356135,37.5623929,서울특별시 성동구 고산자로 253 다남매 Tower
시온안마원,"경기도 의정부시 청사로 41, 402호 (금오동, 금오삼성프라자)",031-853-5675,127.0697270,37.7519512,경기도 의정부시 청사로 41 삼성프라자
힐링터치안마원,"서울특별시 성북구 돌곶이로 75, 4층 (석관동, 용호빌딩)",,127.0574858,37.6100929,서울특별시 성북구 돌곶이로 75 용호빌딩
약손지압안마원,충청북도 음성군 음성읍 설성로 124,873-7579,127.6959472,36.9301213,충청북도 음성군 음성읍 설성로 124
사랑안마원,"충청남도 아산시 충무로40번길 4, B동 1층 (온천동)",,127.0056753,36.7844667,충청남도 아산시 충무로40번길 4
약손물리안마원,"충청남도 아산시 충무로 58, 1층 (권곡동)",,127.0060822,36.7862753,충청남도 아산시 충무로 58
행복안마원,전라북도 군산시 팔마로 77 (서흥남동),,126.7095980,35.9739564,전라북도 군산시 팔마로 77
굿안마원,"인천광역시 남동구 만수로 21, 2층 (만수동)",032-289-3535,126.7311554,37.4590052,인천광역시 남동구 만수로 21
해피안마원,인천광역시 부평구 원길로 34 (청천동),032-503-0191,126.7149218,37.5066121,인천광역시 부평구 원길로 34 중앙프라자
의령지압안마원,"경상남도 의령군 의령읍 의병로17길 3-1, 1층 102호",,128.2598197,35.3198176,경상남도 의령군 의령읍 의병로17길 3-1 모던헤어
참사랑안마원,"충청남도 태안군 태안읍 중앙로 31-2, 2층",674-1577,126.2934053,36.7557750,충청남도 태안군 태안읍 중앙로 31-2
국민건강안마원,"인천광역시 부평구 수변로 13, 3층 (부개동)",032-208-8890,126.7395012,37.4879110,인천광역시 부평구 수변로 13
부평약손안마원,"인천광역시 부평구 부평대로167번길 33, 2층 201호 (부평동)",032-511-1600,126.7187676,37.5060949,인천광역시 부평구 부평대로167번길 33
새아침안마원,"인천광역시 남동구 장승남로 36 (만수동, (305호))",464-7475,126.7362018,37.4431662,인천광역시 남동구 장승남로 36
예산건강 안마원,충청남도 예산군 예산읍 주교로 73,041-335-1230,126.8307848,36.6877387,충청남도 예산군 예산읍 주교로 73
길안마원,충청북도 옥천군 옥천읍 금장로 53-10,,127.5705652,36.3007527,충청북도 옥천군 옥천읍 금장로 53-10
건강중앙안마원,"충청북도 제천시 풍양로 108 (중앙로1가, 중앙시장상가)",043-646-6258,128.2112696,37.1366420,충청북도 제천시 풍양로 108 중앙시장상가
라파엘안마원,충청북도 음성군 음성읍 중앙로124번길 16,872-3500,127.6907597,36.9352112,충청북도 음성군 음성읍 중앙로124번길 16
홍성보건안마원,"충청남도 홍성군 홍성읍 조양로 188, 2층",041-631-8866,126.6704197,36.6004353,충청남도 홍성군 홍성읍 조양로 188
부여평안안마,"충청남도 부여군 부여읍 사비로99번길 8-8, 2층",041-836-3511,126.9101689,36.2821326,충청남도 부여군 부여읍 사비로99번길 8-8
엄마안마원,충청남도 계룡시 엄사면 엄사중앙로 105-1,042-840-7364,127.2420939,36.2900538,충청남도 계룡시 엄사면 엄사중앙로 105-1
서천보건센터안마원,충청남도 서천군 서천읍 서천로 57,041-953-7553,126.6931836,36.0764018,충청남도 서천군 서천읍 서천로 57
홍주늘푸른안마원,충청남도 홍성군 홍성읍 조양로151번길 48,,126.6674498,36.6035279,충청남도 홍성군 홍성읍 조양로151번길 48
천안보건안마센터,"충청남도 천안시 서북구 봉정로 221, 3층 (성정동)",041-523-9988,127.1434392,36.8218835,충청남도 천안시 서북구 봉정로 221 신세계빌딩
몸사랑안마센터,충청남도 천안시 서북구 쌍용15길 5 (쌍용동),070-7519-5009,127.1210650,36.7998457,충청남도 천안시 서북구 쌍용15길 5 구워구워치킨
오철현바우처안마센터,"충청남도 천안시 동남구 봉서8길 13, 상가동 202호 (봉명동)",576-1058,127.1326888,36.8108627,충청남도 천안시 동남구 봉서8길 13 청솔3차아파트
백석보건안마센터,"충청남도 천안시 서북구 백석3로 134, 202호 (백석동, 대건프라자)",041-568-0088,127.1250258,36.8221802,충청남도 천안시 서북구 백석3로 134 대건프라자
신보철지압안마센터,"충청남도 천안시 서북구 쌍용11길 16, 2층 (쌍용동)",,127.1204131,36.8024467,충청남도 천안시 서북구 쌍용11길 16 서신인테리어
최재민보건지압안마원,충청남도 홍성군 홍성읍 의사로52번길 17,,126.6732015,36.6022359,충청남도 홍성군 홍성읍 의사로52번길 17
힐링투유안마원,"서울특별시 성북구 아리랑로 24, 2층 (동선동5가)",02-928-2754,127.0162643,37.5949275,서울특별시 성북구 아리랑로 24
힐링캠프훈풀어드림안마원,"서울특별시 서초구 서초중앙로24길 18 (서초동, 5층)",573-3007,127.0155336,37.4947512,서울특별시 서초구 서초중앙로24길 18
아바통증완화클리닉안마원,"서울특별시 서초구 서초중앙로 107, 502호 (서초동)",522-2523,127.0137966,37.4914591,서울특별시 서초구 서초중앙로 107 삼화빌딩
명품체질지압안마원,서울특별시 동대문구 경동시장로10길 2 (제기동),921-0696,127.0407795,37.5811984,서울특별시 동대문구 경동시장로10길 2
건강지킴이안마원,"대구광역시 남구 대봉로 42 (봉덕동, 한도아파트)",053-654-0115,128.6043937,35.8424877,대구광역시 남구 대봉로 42 한도아파트
심광안마원,서울특별시 도봉구 노해로60길 26 (쌍문동),02-900-5173,127.0344053,37.6502257,서울특별시 도봉구 노해로60길 26
나클린안마원,"서울특별시 도봉구 마들로 624, 상가동 206호 (방학동, 대상타운현대아파트)",995-4000,127.0466493,37.6657881,서울특별시 도봉구 마들로 624 대상타운현대아파트
8복안마원,"서울특별시 강서구 곰달래로53가길 13, 지층 (화곡동)",0220615515,126.8594877,37.5339149,서울특별시 강서구 곰달래로53가길 13
마곡지압안마원,"서울특별시 강서구 강서로 462, 2층 203호 (등촌동, 대룡드림타워-1)",0236652678,126.8414070,37.5666172,서울특별시 강서구 강서로 462 대룡드림타워-1
동산안마원,대구광역시 서구 국채보상로 440 (내당동),572-1515,128.5787950,35.8703939,대구광역시 서구 국채보상로 440
이창숙안마원,"대구광역시 서구 국채보상로75길 36-2, 1층 (비산동)",053-564-8575,128.5724897,35.8754021,대구광역시 서구 국채보상로75길 36-2
희망안마원,경상북도 예천군 풍양면 낙상2길 10,,128.3025433,36.5079527,경상북도 예천군 풍양면 낙상2길 10
동작약손지압안마원,"서울특별시 동작구 노량진로 110, 307호 (노량진동)",02-822-9575,126.9380558,37.5132094,서울특별시 동작구 노량진로 110
김기태안마원,"서울특별시 동대문구 약령중앙로4길 9, 2층 (제기동)",,127.0376913,37.5799568,서울특별시 동대문구 약령중앙로4길 9
청량리명안마원,"서울특별시 동대문구 왕산로 228, 2층 (전농동)",961-8100,127.0477725,37.5818277,서울특별시 동대문구 왕산로 228
강서지압안마원,"서울특별시 강서구 강서로 385, 1004호 (마곡동, 우성에스비타워)",02-2662-7722,126.8382660,37.5601067,서울특별시 강서구 강서로 385 우성에스비타워
참좋은지압안마원,"서울특별시 동대문구 왕산로 247-1, 202호 (청량리동)",,127.0489994,37.5834282,서울특별시 동대문구 왕산로 247-1
동양 안마지압원,인천광역시 동구 송현로11번길 10 (송현동),032-762-3766,126.6336915,37.4780265,인천광역시 동구 송현로11번길 10
무병장수안마원,"서울특별시 동대문구 왕산로33길 21 (제기동,2층)",969-1475,127.0417184,37.5802671,서울특별시 동대문구 왕산로33길 21
인천해광안마센터,"인천광역시 동구 송현로 14, 5층 (송현동, 솔빛빌딩)",032-777-3288,126.6345013,37.4775629,인천광역시 동구 송현로 14 솔빛빌딩
건강지압안마원,"서울특별시 동대문구 보문로 18 (신설동,보문로 16)",953-5050,127.0234427,37.5772300,서울특별시 동대문구 보문로 18
가고파안마원,경상북도 안동시 경동로 715 (법흥동),859-8855,128.7362264,36.5639020,경상북도 안동시 경동로 715
랑 안마원,"인천광역시 중구 우현로 78 (인현동, 2층)",032-764-0999,126.6304572,37.4738609,인천광역시 중구 우현로 78
약손지압안마원,"서울특별시 동작구 동작대로 89, 골든시네마타워 402호 (사당동)",582-8275,126.9816553,37.4846358,서울특별시 동작구 동작대로 89 골든시네마타워
기적의약손안마원,"인천광역시 부평구 체육관로 14, 3층 308호 (삼산동, 삼산지구 복합시설)",032-362-6677,126.7330981,37.5083887,인천광역시 부평구 체육관로 14 삼산지구 복합시설
한강안마원,"서울특별시 동작구 노량진로 206 (노량진동,3층 301호)",814-5114,126.9486586,37.5127519,서울특별시 동작구 노량진로 206 백명트렌디타워
승록 안마원,"경기도 군포시 번영로 489, 301호 (산본동, 중앙타워)",398-8586,126.9315862,37.3579430,경기도 군포시 번영로 489 중앙타워
힐링숲건강안마원,"대구광역시 수성구 명덕로 441, 8층 (수성동3가)",053-741-0407,128.6183088,35.8544560,대구광역시 수성구 명덕로 441
명인지압안마원,"서울특별시 서초구 서초대로 306 (서초동, 서초1동우편취급소)",,127.0151597,37.4938614,서울특별시 서초구 서초대로 306 서초1동우편취급소
편백 힐링 안마원,"서울특별시 중랑구 면목로 456, 1층 (면목동, 한성빌딩)",02-433-9675,127.0869092,37.5925729,서울특별시 중랑구 면목로 456 한성빌딩
푸른숲안마원,"서울특별시 성북구 동소문로 248, 102동 2층 2호 (길음동, 삼부아파트상가)",02-909-7997,127.0236736,37.6026982,서울특별시 성북구 동소문로 248 삼부아파트
약손케어안마원,"서울특별시 성북구 삼양로12길 7 (길음동,지하1층)",02-985-7572,127.0231023,37.6101131,서울특별시 성북구 삼양로12길 7
도암안마원,"서울특별시 서초구 방배로13길 18 (방배동,방배아크로타워 213,214호)",583-7553,126.9953391,37.4831047,서울특별시 서초구 방배로13길 18 방배아크로타워
효자약손지압안마원,"서울특별시 종로구 자하문로 81, 2층 (신교동)",02-2231-7579,126.9701062,37.5832594,서울특별시 종로구 자하문로 81
카타리나안마원,"서울특별시 종로구 필운대로 15, 2층 (필운동)",736-5965,126.9692473,37.5775924,서울특별시 종로구 필운대로 15
강지압 안마원,"서울특별시 종로구 진흥로 432 (구기동,4층 3,4호)",02-379-3705,126.9566038,37.6082018,서울특별시 종로구 진흥로 432 요진오피스텔쉐레이
우리안마원,"서울특별시 종로구 사직로8길 42, 101동 719호 (내수동,벽산광화문시대)",02-725-3298,126.9731379,37.5737740,서울특별시 종로구 사직로8길 42 광화문시대
킴스약손케어안마원,"서울특별시 중랑구 망우로 332, 5층 (상봉동)",02-491-3435,127.0892876,37.5970058,서울특별시 중랑구 망우로 332
훈이안마원,충청북도 제천시 용두천로 154 (교동),043-653-3748,128.2148470,37.1407685,충청북도 제천시 용두천로 154
건강클리닉안마원,"서울특별시 성북구 한천로78길 36, 2층 (석관동)",969-0511,127.0643177,37.6121007,서울특별시 성북구 한천로78길 36
약손119안마원,"서울특별시 서대문구 신촌역로 4, 2층 (대현동)",332-4300,126.9431302,37.5571133,서울특별시 서대문구 신촌역로 4
약손지압안마원,"대구광역시 수성구 지범로 173, 6층 (지산동)",053-782-7566,128.6387849,35.8220289,대구광역시 수성구 지범로 173 대인빌딩
약손경락안마원,"서울특별시 서대문구 세무서길 84, 3층 (홍제동)",394-6969,126.9471555,37.5914047,서울특별시 서대문구 세무서길 84
상인건강안마원,"대구광역시 달서구 상인서로 76, 107동 207-1호 (상인동, 상인영남화성타운상가)",655-9933,128.5428614,35.8176833,대구광역시 달서구 상인서로 76 상인영남화성타운
힐링스토리안마원,"서울특별시 노원구 노해로 509, 3층 (상계동, 대국빌딩)",931-5550,127.0645555,37.6554113,서울특별시 노원구 노해로 509 대국빌딩
건강백세지압안마원,대구광역시 수성구 들안로54길 61 (수성동3가),053-754-0933,128.6205371,35.8529455,대구광역시 수성구 들안로54길 61
조아손안마원,"서울특별시 도봉구 노해로63길 84-9 (창동, 창동 SR스타빌)",02-996-7754,127.0472832,37.6525344,서울특별시 도봉구 노해로63길 84-9 창동 SR스타빌
정골약손안마원,"서울특별시 도봉구 해등로 200, 3층 (쌍문동)",02-900-5997,127.0345582,37.6582656,서울특별시 도봉구 해등로 200
남대현안마원,충청북도 제천시 숭문로14길 4-1 (의림동),642-7711,128.2083011,37.1404782,충청북도 제천시 숭문로14길 4-1
다다안마시술소,대구광역시 수성구 달구벌대로 2364 (수성동3가),053-751-3975,128.6211259,35.8590549,대구광역시 수성구 달구벌대로 2364
성산안마원,서울특별시 마포구 월드컵북로27길 10 (성산동),02-372-4126,126.9090730,37.5671048,서울특별시 마포구 월드컵북로27길 10
토닥토닥몸사랑안마원,"대구광역시 수성구 동대구로 345 (범어동, (범어역우방유쉘 지하1층 2-B02호))",053-964-9373,128.6256518,35.8617336,대구광역시 수성구 동대구로 345 범어역우방유쉘
제주통합안마원,제주특별자치도 제주시 아봉로 433 (월평동),"721-1111, 710-1220",126.5812628,33.4710118,제주특별자치도 제주시 아봉로 433 제주시각장애인복지관
참사랑약손지압안마원,부산광역시 영도구 청학로31번길 6 (청학동),051-415-5147,129.0602910,35.0918406,부산광역시 영도구 청학로31번길 6
청청안마원,"제주특별자치도 제주시 연신로 123 (이도이동,지하)",064-757-0987,126.5511735,33.4911622,제주특별자치도 제주시 연신로 123
행복안마원,"전라남도 여수시 미평로 79, 211호 (미평동, 주공상가)",,127.7089630,34.7702283,전라남도 여수시 미평로 79 주공상가
금정안마원,부산광역시 금정구 구서중앙로15번길 9 (구서동),051-582-9896,129.0895968,35.2544264,부산광역시 금정구 구서중앙로15번길 9
사랑안마원,"부산광역시 금정구 서부로 39, 지하1층,2층 (서동)",051-525-9697,129.1019220,35.2170691,부산광역시 금정구 서부로 39
정통안마원,"서울특별시 양천구 오목로 232, 3층 (신정동)",2558-6556,126.8632217,37.5257698,서울특별시 양천구 오목로 232 보성팰리스
뉴부일지압안마원,"경기도 부천시 경인로 263, 2층 (심곡본동)",032-655-8275,126.7848060,37.4831972,경기도 부천시 경인로 263
로하스안마원,"부산광역시 사상구 가야대로 258, 3층 (주례동)",051-312-8575,129.0009258,35.1500439,부산광역시 사상구 가야대로 258 부산의료기
다손안마원,"부산광역시 사상구 사상로 512, A-204호 (모라동, 모라리버빌)",051-304-9801,128.9893371,35.1900365,부산광역시 사상구 사상로 512 모라리버빌
김현희안마원,"부산광역시 사상구 가야대로 330, 4층 (주례동, 삼선빌딩)",805-7575,129.0085799,35.1506800,부산광역시 사상구 가야대로 330 삼선빌딩
라파참안마원,강원도 횡성군 횡성읍 읍마남로25번길 14-5,033-345-8889,127.9929402,37.4891981,강원도 횡성군 횡성읍 읍마남로25번길 14-5
광명바른손안마원,"경기도 광명시 디지털로33번길 5, 5층 (철산동, 그랜드프라자빌딩)",02-2612-1255,126.8705871,37.4745022,경기도 광명시 디지털로33번길 5
다나건강안마원,"경기도 광명시 너부대로 46, 1층 (광명동)",02-2617-6600,126.8503622,37.4779486,경기도 광명시 너부대로 46
철산안마시술소,"경기도 광명시 오리로854번길 16, 4층 (철산동, 금강빌딩)",2612-8460-2,126.8686359,37.4747483,경기도 광명시 오리로854번길 16 금강빌딩
치료손지압안마원,"경기도 부천시 부천로 113, 2층 (심곡동)",032-664-7111,126.7848188,37.4944593,경기도 부천시 부천로 113
자연안마원,"경기도 부천시 부천로 173, 2층 (춘의동)",032-667-1414,126.7857850,37.4994457,경기도 부천시 부천로 173
윤정문안마원,"서울특별시 성동구 성수일로10길 32, (주)창미건물 3층 (성수동2가)",,127.0534046,37.5462291,서울특별시 성동구 성수일로10길 32 창미빌딩
대체안마원,제주특별자치도 제주시 귀아랑1길 3 (연동),064-749-2929,126.4977968,33.4924473,제주특별자치도 제주시 귀아랑1길 3
목동건강안마원,"서울특별시 양천구 오목로54길 2, 3층 (목동)",,126.8732772,37.5243505,서울특별시 양천구 오목로54길 2
네이버안마원,경기도 부천시 중동로248번길 52  (중동),321-9717,126.7716279,37.5011890,경기도 부천시 중동로248번길 52 네이버시티빌딩
이희진안마원,경기도 부천시 석천로 38  (상동),667-6500,126.7604394,37.4906475,경기도 부천시 석천로 38
서울안마원,"경기도 부천시 부일로 320, 203호 (중동)",665-5932,126.7655589,37.4881959,경기도 부천시 부일로 320
물방울안마시술소,경기도 부천시 부일로199번길 21 (상동),327-1588,126.7518311,37.4894138,경기도 부천시 부일로199번길 21 황금프라자빌딩
가나안지압안마원,"경기도 부천시 부일로 414-6, 2층 (심곡동, 한일코지세상)",667-7575,126.7760686,37.4866527,경기도 부천시 부일로 414-6 한일코지세상
전부다약손약초콜,경상북도 포항시 북구 칠성천길 98 (죽도동),,129.3646533,36.0357216,경상북도 포항시 북구 칠성천길 98
성혜지압안마원,경상북도 포항시 남구 상도로26번길 19 (상도동),277-1990,129.3548946,36.0112846,경상북도 포항시 남구 상도로26번길 19
태을지압안마원,"경상북도 포항시 남구 대이로 112-3 (대잠동, 이동시장상가 2층)",275-1771,129.3418031,36.0251394,경상북도 포항시 남구 대이로 112-3 대이동종합상가
사계절 건강 지압원,경상남도 사천시 벌리2길 7 (벌리동),,128.0808960,34.9399242,경상남도 사천시 벌리2길 7 어썸초밥
웰빙안마원,"부산광역시 부산진구 당감서로9번길 3, 1층 (당감동)",896-7575,129.0362121,35.1615931,부산광역시 부산진구 당감서로9번길 3
약수안마원,"서울특별시 중구 동호로10길 30, 3층 305호 (신당동, 약수하이츠상가동)",02-2233-3040,127.0147458,37.5548919,서울특별시 중구 동호로10길 30 약수하이츠
노벨안마원,"부산광역시 부산진구 새싹로 30, 104호 (부전동, 경동파크타워)",051-803-5599,129.0573287,35.1606013,부산광역시 부산진구 새싹로 30 경동파크타워
우리들안마원,부산광역시 동래구 반송로 237 (안락동),527-7975,129.0986221,35.2019110,부산광역시 동래구 반송로 237
실로암안마원,"대전광역시 동구 흥룡로 60, 201-2호 (가양동)",042-638-2455,127.4504051,36.3500293,대전광역시 동구 흥룡로 60
방승권안마원,대전광역시 동구 태전로 132-11 (삼성동),042-222-5805,127.4223459,36.3404959,대전광역시 동구 태전로 132-11
태평안마원,"경기도 성남시 수정구 성남대로 1235, 503호 (태평동, 연안빌딩)",031-757-4452,127.1273342,37.4400501,경기도 성남시 수정구 성남대로 1235 연안빌딩
유명안마원,"대전광역시 중구 동서대로 1420 (선화동,2층)",042-632-7979,127.4139316,36.3347335,대전광역시 중구 동서대로 1420
라파건강안마원,"경기도 성남시 분당구 성남대로331번길 13, 402호 (정자동, 백궁프라자)",719-9062,127.1063141,37.3653029,경기도 성남시 분당구 성남대로331번길 13
장수안마원,"대전광역시 중구 계룡로 835, 2층 (용두동)",042-222-8575,127.4084843,36.3260648,대전광역시 중구 계룡로 835
약손365안마원,"서울특별시 양천구 목동중앙북로7길 13, 3층 (목동)",2655-2200,126.8672854,37.5487456,서울특별시 양천구 목동중앙북로7길 13 남강빌딩
참빛안마원,"대전광역시 중구 문화로78번안길 21 (산성동,1층)",042-583-2369,127.3956364,36.3111923,대전광역시 중구 문화로78번안길 21
근풀림안마원,대전광역시 중구 계룡로 876 (오류동),042-523-8589,127.4110631,36.3232333,대전광역시 중구 계룡로 876
정주안마원,서울특별시 양천구 오목로24길 17-1 (신정동),2608-9032,126.8525355,37.5227274,서울특별시 양천구 오목로24길 17-1
자오안마원,부산광역시 동래구 아시아드대로 250 (온천동),501-7532,129.0685936,35.2058736,부산광역시 동래구 아시아드대로 250
지성안마지압원,"부산광역시 금정구 동부곡로12번길 39, 1층 (부곡동)",051-512-5152,129.0946918,35.2248097,부산광역시 금정구 동부곡로12번길 39
와이지한국보건안마원,"경기도 고양시 일산동구 중앙로 1048, 606호 (백석동, 일산르메이에르프라자)",031-906-2235,126.7878807,37.6436761,경기도 고양시 일산동구 중앙로 1048 일산르메이에르프라자
푸른지압원,"부산광역시 해운대구 양운로 88 (좌동,해운대쌍용플래티넘트원 102-203)",923-7575,129.1752589,35.1708521,부산광역시 해운대구 양운로 88 해운대쌍용플래티넘트윈
센텀엘림안마원,"부산광역시 해운대구 센텀3로 20 (우동,센텀호텔 318호)",720-8100,129.1329585,35.1678901,부산광역시 해운대구 센텀3로 20 벡스코 비지니스호텔
통증없는 바른몸 안마원,부산광역시 해운대구 아랫반송로 13-1 (반송동),544-9675,129.1476493,35.2255748,부산광역시 해운대구 아랫반송로 13-1
썬안마지압원,"부산광역시 해운대구 재반로103번가길 58, 1층 (재송동, 신아씽크공장)",051-731-0399,129.1263471,35.1901725,부산광역시 해운대구 재반로103번가길 58
충무지압안마원,"부산광역시 서구 구덕로124번길 8-1 (토성동4가,(2층))",051-247-0129,129.0226683,35.0970505,부산광역시 서구 구덕로124번길 8-1
새아침안마원,서울특별시 양천구 신월로 309-1 (신정동),2695-6666,126.8553185,37.5218121,서울특별시 양천구 신월로 309-1
라파안마원,"서울특별시 양천구 중앙로 237, 5층 507호 (신정동)",2647-7975,126.8536541,37.5177474,서울특별시 양천구 중앙로 237
예림안마원,부산광역시 서구 대영로 78 (동대신동1가),051-255-3175,129.0197022,35.1103374,부산광역시 서구 대영로 78 동대맨션
진성약손안마지압원,"부산광역시 서구 천마로 226-1, 1층 (충무동2가)",051-245-8248,129.0225310,35.0956992,부산광역시 서구 천마로 226-1
서면제일약손안마원,"부산광역시 부산진구 새싹로 26-1, 3층 (부전동)",808-3882,129.0573950,35.1601624,부산광역시 부산진구 새싹로 26-1
푸른지압안마원,"경기도 고양시 일산서구 중앙로 1371 (주엽동, 뉴서울프라자 3층)",031-908-0789,126.7659773,37.6665669,경기도 고양시 일산서구 중앙로 1371 강선마을13단지아파트
싼타,"경기도 안산시 단원구 선부광장1로 62, 503,504호 (선부동, 동원빌딩)",031-411-4390,126.8112973,37.3362965,경기도 안산시 단원구 선부광장1로 62 동원상가빌딩
다나시술원,강원도 속초시 중앙로 406 (장사동),,128.5884620,38.2240763,강원도 속초시 중앙로 406
샬롬안마원,대전광역시 동구 새울로 90 (용운동),042-286-0332,127.4617835,36.3263722,대전광역시 동구 새울로 90
원강안마테라피안마원,강원도 양구군 양구읍 장터길 12,033-482-7896,127.9908753,38.1036223,강원도 양구군 양구읍 장터길 12
유명지압침술원,경상남도 밀양시 무안면 문화중앙길 18-1,352-0062,128.6496699,35.4676020,경상남도 밀양시 무안면 문화중앙길 18-1
행림안마원,경상남도 밀양시 하송정3길 26 (내이동),356-0855,128.7494461,35.4983547,경상남도 밀양시 하송정3길 26
OK 안마 지압원,광주광역시 광산구 사암로 286 (월곡동),062-456-7575,126.8093112,35.1698072,광주광역시 광산구 사암로 286
길인배 안마원,강원도 춘천시 효자로 63 (효자동),033-251-5588,127.7303933,37.8695058,강원도 춘천시 효자로 63
김영삼 시술소,강원도 춘천시 공지로 442-17 (근화동),033)256-0303,127.7181647,37.8743398,강원도 춘천시 공지로 442-17
호반 안마원,강원도 춘천시 소양로 174 (소양로2가),033-255-1471,127.7250999,37.8886096,강원도 춘천시 소양로 174
한림침안마시술원,강원도 인제군 인제읍 비봉로 9-2,461-3208,128.1729674,38.0682416,강원도 인제군 인제읍 비봉로 9-2
태림시술원,강원도 춘천시 시청길10번길 11 (조양동),033-257-3332,127.7293089,37.8796063,강원도 춘천시 시청길10번길 11
승록안마원,강원도 춘천시 번개시장길 5 (소양로1가),033)242-7588,127.7257273,37.8899224,강원도 춘천시 번개시장길 5
정다운 안마원,강원도 춘천시 춘주로92번길 19 (온의동),033-241-0325,127.7189472,37.8604507,강원도 춘천시 춘주로92번길 19
바오로안마원,강원도 춘천시 성심로47번길 32 (후평동),033)244-2999,127.7437908,37.8806215,강원도 춘천시 성심로47번길 32
함수영건강지킴이안마원,강원도 춘천시 효제길 34 (효자동),242-5123,127.7368504,37.8711278,강원도 춘천시 효제길 34
시원안마원,"강원도 춘천시 애막골길16번길 22-1 (석사동,1층)",033-263-7588,127.7494069,37.8631534,강원도 춘천시 애막골길16번길 22-1
새아침안마원,"강원도 원주시 중앙시장길 6 (중앙동,중앙시장 라동 27호)",,127.9491964,37.3500139,강원도 원주시 중앙시장길 6 중앙시장
명안마원,"강원도 원주시 중앙시장길 11 (중앙동,자유시장 지하 나-7호)",,127.9487726,37.3508090,강원도 원주시 중앙시장길 11 자유시장
에덴지압시술원,강원도 원주시 강변로 211-3 (단구동),033-764-1211,127.9627402,37.3268787,강원도 원주시 강변로 211-3
건강안마원,"강원도 원주시 한지공원길 94-34, 101, 104호 (명륜동, 현대아파트 상가)",033-766-0090,127.9401313,37.3354996,강원도 원주시 한지공원길 94-34 현대아파트
베데스다 안마원,강원도 원주시 금불4길 32 (단계동),033-731-9675,127.9331204,37.3496436,강원도 원주시 금불4길 32
권성길서울안마원,"강원도 원주시 남산로 180, 1층 112호 (학성동, 대성빌딩)",033-900-7899,127.9407638,37.3520685,강원도 원주시 남산로 180
엄지지압안마원,"서울특별시 중랑구 면목로85길 8, 성우빌딩 2층 201호 (상봉동)",02-496-9703,127.0857637,37.5933418,서울특별시 중랑구 면목로85길 8 성우빌딩
해든손 지압원,"광주광역시 광산구 임방울대로 334, 노블메디컬센터 8층 (수완동)",062-954-4040,126.8241600,35.1897833,광주광역시 광산구 임방울대로 334
김연서라파안마원,"인천광역시 계양구 하느재로5번길 5, 2층 203호 (계산동)",,126.7244585,37.5439140,인천광역시 계양구 하느재로5번길 5
건강사랑안마사랑,전라북도 익산시 선화로33길 60 (남중동),063-854-0195,126.9554462,35.9508391,전라북도 익산시 선화로33길 60
두드림안마원,"전라북도 익산시 동서로5길 129, 삼우약국 (신동)",,126.9615605,35.9599719,전라북도 익산시 동서로5길 129 삼우약국
장수안마원,전라북도 익산시 인북로24길 2 (남중동),063-832-9898,126.9550136,35.9411833,전라북도 익산시 인북로24길 2 게임박스피씨방
재생지압침술원,경상남도 밀양시 터미널3길 13 (내이동),352-3175,128.7430010,35.4997253,경상남도 밀양시 터미널3길 13
쵸이스안마시술소,"경상남도 통영시 안개로 32, 2,3층 (무전동)",641-5285,128.4309411,34.8582080,경상남도 통영시 안개로 32 국일안마시술소
참좋은지압안마원,"경상남도 통영시 새터길 18, 2층 (서호동)",055-646-9981,128.4181154,34.8408719,경상남도 통영시 새터길 18 용정크럽
정선생지압안마원,"경상남도 김해시 번화1로68번길 7, 204호 (대청동, 장안플라자)",,128.8007019,35.1939039,경상남도 김해시 번화1로68번길 7 장안플라자
구민시술원,강원도 고성군 간성읍 간성로 75,,128.4665739,38.3793566,강원도 고성군 간성읍 간성로 75 가마솥소머리
장유힐링지압원,경상남도 김해시 능동로7번길 8-23 (삼문동),055)323-7588,128.7952160,35.1969429,경상남도 김해시 능동로7번길 8-23
백양지압원,경상남도 김해시 삼안로 228 (삼방동),055-326-7798,128.9110661,35.2484425,경상남도 김해시 삼안로 228 동원아파트 상가10동
하늘약손안마원,"대전광역시 대덕구 계족로521번길 34, 102호 (중리동)",,127.4305782,36.3584812,대전광역시 대덕구 계족로521번길 34
와아! 지압안마원,"대전광역시 대덕구 중리동로56번길 24, 1층 (중리동)",042-321-7441,127.4301900,36.3642955,대전광역시 대덕구 중리동로56번길 24
큰손안마원,대전광역시 대덕구 한남로 115 (오정동),,127.4169526,36.3489477,대전광역시 대덕구 한남로 115
금강안마원,"대전광역시 대덕구 옛신탄진로 121, 2층 (오정동, 대림빌딩)",042-622-4822,127.4193018,36.3503996,대전광역시 대덕구 옛신탄진로 121 대림빌딩
