,region,name,addr,phone,link
519,부산,김성심건강안마원,부산 남구 대연3동76-5번지 현대오피스텔 3층 310호,051-918-7575,http://www.anmawon.com/FindShop/Detail?shopId=051-0007&page=52
520,부산,김현희 안마원,부산광역시 사상구 가야대로 330   (주례동),051)805-7575,http://www.anmawon.com/FindShop/Detail?shopId=051-0062&page=53
521,부산,남천지압원,부산 수영구 남천1동24-6번지,051-626-3995,http://www.anmawon.com/FindShop/Detail?shopId=051-0052&page=53
522,부산,노벨 안마원,부산광역시 부산진구 새싹로 30  경동파크타워 1층,051-803-5599,http://www.anmawon.com/FindShop/Detail?shopId=051-0079&page=53
523,부산,뉴그린안마원,부산광역시 중구 중앙대로 129 삼성빌딩 5층 503호,051-466-8575,http://www.anmawon.com/FindShop/Detail?shopId=051-0033&page=53
524,부산,늘푸른세상 안마원,부산광역시부산진구서전로58번길80 (전포동),051-816-9766,http://www.anmawon.com/FindShop/Detail?shopId=051-0088&page=53
525,부산,다손안마원,부산광역시 사상구 사상로 512  2충 A동 204호(모라동 모라리버빌),051-304-9801,http://www.anmawon.com/FindShop/Detail?shopId=051-0100&page=53
526,부산,다원 약손 안마원,부산광역시 해운대구 윗반송로 51번길  37-29(반송동),051)542-8397,http://www.anmawon.com/FindShop/Detail?shopId=051-0068&page=53
527,부산,대동안마 지압원,부산광역시 서구 구덕로 284번길 거상빌딩 2층,051-245-6123,http://www.anmawon.com/FindShop/Detail?shopId=051-0069&page=53
528,부산,대신안마원,부산광역시 서구 구덕로 265번길 1(서대신동1가),051-247-3799,http://www.anmawon.com/FindShop/Detail?shopId=051-0101&page=53
529,부산,더죤지압안마원,부산 사상구 사상로 175(괘법동),051-311-7677,http://www.anmawon.com/FindShop/Detail?shopId=051-0054&page=53
530,부산,더테라피전통안마지압원,부산광역시 부산진구 중앙대로 969번길 11(양정동),051-852-7845,http://www.anmawon.com/FindShop/Detail?shopId=051-0102&page=54
531,부산,덕심지압원,부산광역시 사하구 낙동대로 356번길 191층(당리동),051-903-6517,http://www.anmawon.com/FindShop/Detail?shopId=051-0103&page=54
532,부산,동광지압안마원,부산광역시 중구 동광길 47지엠빌딩 301호,051-468-2285,http://www.anmawon.com/FindShop/Detail?shopId=051-0104&page=54
533,부산,동방수기요법안마원,부산광역시 동래구 아시아드대로 157 (사직동),051-503-7504 / 010-7629-5756,http://www.anmawon.com/FindShop/Detail?shopId=051-0074&page=54
534,부산,동방JC안마원,부산광역시 해운대구 해운대해변로 203오션타워 521호,010-7521-0120,http://www.anmawon.com/FindShop/Detail?shopId=051-0105&page=54
535,부산,동보지압원,부산 부산진구 양정2동333-2번지 인제빌딩 4층,051-851-2998,http://www.anmawon.com/FindShop/Detail?shopId=051-0008&page=54
536,부산,동삼안마원,부산 영도구 동삼동266-9,051-403-4174,http://www.anmawon.com/FindShop/Detail?shopId=051-0038&page=54
537,부산,동의안마원,부산 부산진구 개금동169-35,051-894-8103,http://www.anmawon.com/FindShop/Detail?shopId=051-0050&page=54
538,부산,두드림안마원,부산 사하구 당리동305-2,051-201-0440,http://www.anmawon.com/FindShop/Detail?shopId=051-0056&page=54
539,부산,로하스안마원,부산광역시 사상구 가야대로 258(주례동),051-312-8575,http://www.anmawon.com/FindShop/Detail?shopId=051-0106&page=54
540,부산,마이더스안마원,부산광역시 해운대구 재반로 89-5(재송동),051-783-1950,http://www.anmawon.com/FindShop/Detail?shopId=051-0107&page=55
541,부산,명가정통지압안마원,"부산광역시 부산진구 동평로 350, 양정현대프라자 5층 507호 (양정동)",051-633-2551,http://www.anmawon.com/FindShop/Detail?shopId=051-0151&page=55
542,부산,명인지압안마원,부산광역시 남구 수영로 196번길 9  2층,051-622-2500,http://www.anmawon.com/FindShop/Detail?shopId=051-0092&page=55
543,부산,몸편한약손안마원,부산 연제구 연산동590-4,051-864-3617,http://www.anmawon.com/FindShop/Detail?shopId=051-0053&page=55
544,부산,바디케어지압원,부산광역시 부산진구 가야대로 525(가야동),051-909-0365,http://www.anmawon.com/FindShop/Detail?shopId=051-0109&page=55
545,부산,바른몸건강 지킴이 안마원,부산광역시 수영구 연수로401번길 4   (수영동) 4층,051-761-1188,http://www.anmawon.com/FindShop/Detail?shopId=051-0080&page=55
546,부산,박기관안마지압원,부산광역시 서구 해안새벽시장길 482층(충무동1가),051-242-9955,http://www.anmawon.com/FindShop/Detail?shopId=051-0110&page=55
547,부산,백세건강지압안마원,부산광역시 해운대구 윗반송로 51번길 91-31,051-542-6764,http://www.anmawon.com/FindShop/Detail?shopId=051-0111&page=55
548,부산,백진안마원,"부산 영도구 태종로985층 502호(대교동2가, 모닝아일랜드)",051-412-1010,http://www.anmawon.com/FindShop/Detail?shopId=051-0048&page=55
549,부산,벧엘지압침술원,부산 남구 대연4동1121-3번지 8/3,624-8872,http://www.anmawon.com/FindShop/Detail?shopId=051-0009&page=55
550,부산,부산보건안마센터안마원,"부산광역시 강서구 명지국제8로 229,201호 (명지동, 부산명지지구 아이메디컬)",051-533-0754,http://www.anmawon.com/FindShop/Detail?shopId=051-0055&page=56
551,부산,부산안마지압원,부산광역시 남구 고동골로 4번길 17(문현동),051-463-5459,http://www.anmawon.com/FindShop/Detail?shopId=051-0112&page=56
552,부산,사랑지압원,부산광역시 금정구서부로 39 (서동),"051-525-9697 / 010-3075-7504 (114는 '사랑지압원""으",http://www.anmawon.com/FindShop/Detail?shopId=051-0012&page=56
553,부산,사쿠라안마원,부산 해운대구 좌동순환로8번길 54-11,,http://www.anmawon.com/FindShop/Detail?shopId=051-0029&page=56
554,부산,삼보지압원,부산 부산진구 서전로 68번길 8 (전포동),051-802-3550,http://www.anmawon.com/FindShop/Detail?shopId=051-0013&page=56
555,부산,삼지지압원,부산광역시 사상구 가야대로 289한빛안경원 2층(주례동),051-326-0757,http://www.anmawon.com/FindShop/Detail?shopId=051-0113&page=56
556,부산,서강안마지압원,"부산광역시 사하구 낙동대로 280, 사하역비스타동원상가 301동 B102호 (괴정동)",051-929-5414,http://www.anmawon.com/FindShop/Detail?shopId=051-0150&page=56
557,부산,서면제일약손안마원,부산광역시 부산진구 새싹로 26-13층(부전동),051-808-3882,http://www.anmawon.com/FindShop/Detail?shopId=02-0171&page=56
558,부산,성심안마원,부산 사하구 다대로 136번길 6 신평1동,051-202-7997,http://www.anmawon.com/FindShop/Detail?shopId=051-0014&page=56
559,부산,센텀엘림안마원,부산 해운대구 우동1505 벡스코 비즈니스 호텔 318호,051-720-8100,http://www.anmawon.com/FindShop/Detail?shopId=051-0030&page=56
560,부산,소생안마원,부산광역시 연제구 연산동 1480-122층 203호,051-333-7574,http://www.anmawon.com/FindShop/Detail?shopId=051-0114&page=57
561,부산,손안마원,부산 중구 대청로99번길 19-4(대청동4가),051-465-8808,http://www.anmawon.com/FindShop/Detail?shopId=051-0015&page=57
562,부산,수앤수 안마원,부산광역시 해운대구 해운대로 814   (좌동),051-701-1144,http://www.anmawon.com/FindShop/Detail?shopId=051-0089&page=57
563,부산,수지압안마원,부산광역시 북구 백양대로 11802층 201호,051-333-7574,http://www.anmawon.com/FindShop/Detail?shopId=051-0115&page=57
564,부산,수풀림안마원,부산 광역시 중구 중앙대로 80노블리안 지하1층,051-462-9595,http://www.anmawon.com/FindShop/Detail?shopId=051-0116&page=57
565,부산,승록안마원,부산 부산진구 양정동 236-3 301호,051-868-8955,http://www.anmawon.com/FindShop/Detail?shopId=051-0051&page=57
566,부산,신만수물리지압원,부산 부산진구 범천4동1061-13번지 2통 3반,051-804-7923,http://www.anmawon.com/FindShop/Detail?shopId=051-0016&page=57
567,부산,신세계안마원,부산광역시 해운대구 재반로 204,051-990-9679,http://www.anmawon.com/FindShop/Detail?shopId=051-0117&page=57
568,부산,썬안마원,부산시 해운대구 재반로 103번길 가길 58101호(재송동),051-731-0399,http://www.anmawon.com/FindShop/Detail?shopId=051-0060&page=57
569,부산,약손119 지압원,부산광역시 해운대구 중동1로  38   (중동),051-731-7578,http://www.anmawon.com/FindShop/Detail?shopId=051-0084&page=57
570,부산,약손경락지압원,부산광역시 동래구 명륜로 103번길 2 (명륜동),051-557-1470,http://www.anmawon.com/FindShop/Detail?shopId=051-0002&page=58
571,부산,약손지압원,부산 북구 만덕대로 129(덕천동),332-5632,http://www.anmawon.com/FindShop/Detail?shopId=051-0017&page=58
572,부산,약청사지압원,부산 중구 보수동2가50-10번지,051-247-3110,http://www.anmawon.com/FindShop/Detail?shopId=051-0018&page=58
573,부산,양지안마지압원,부산광역시사하구 낙동대로376 (당리동),051-205-2522,http://www.anmawon.com/FindShop/Detail?shopId=051-0035&page=58
574,부산,어울림 지압원,부산광역시 남구 못골로 12번길 35(대연동)6층 602호,051-907-8478,http://www.anmawon.com/FindShop/Detail?shopId=051-0085&page=58
575,부산,연산우리들지압원,부산광역시 연제구 월드컵대로 10,051-544-9928,http://www.anmawon.com/FindShop/Detail?shopId=051-0118&page=58
576,부산,영도지압안마원,부산광역시 영도구 동삼서로 6-4(동삼동),051-403-6829,http://www.anmawon.com/FindShop/Detail?shopId=051-0119&page=58
577,부산,영성물리 안마원,부산광역시 남구 전포대로 76(문현동),051-634-7576 / 010-3401-9139,http://www.anmawon.com/FindShop/Detail?shopId=051-0072&page=58
578,부산,영지압원,부산광역시 서구 천마로 145-1 (남부민동),010-6708-2816,http://www.anmawon.com/FindShop/Detail?shopId=051-0147&page=58
579,부산,영진물리치료원,부산광역시 부산진구 중앙대로 974-1(양정동),,http://www.anmawon.com/FindShop/Detail?shopId=051-0120&page=58
580,부산,예림안마원,"부산광역시 서구 대영로 78   (동대신동1가, 동대상가) 2층",051-255-3175 / 010-3854-1389,http://www.anmawon.com/FindShop/Detail?shopId=051-0071&page=59
581,부산,온지압 안마원,부산광역시 동구 조방로 38 (범일동),051-867-9417,http://www.anmawon.com/FindShop/Detail?shopId=051-0077&page=59
582,부산,용약손 안마원,부산광역시 동래구 명안로 39길 4(안락동),"TEL 051-523-5052,  FAX  051-521-5052,  H.P 010-383",http://www.anmawon.com/FindShop/Detail?shopId=051-0076&page=59
583,부산,용인안마원,부산 사하구 신평1동 161-71번지,051-203-7297,http://www.anmawon.com/FindShop/Detail?shopId=051-0020&page=59
584,부산,우리들안마원,부산광역시 동래구 반송로 237(안락동),051-527-7975,http://www.anmawon.com/FindShop/Detail?shopId=051-0036&page=59
585,부산,우리안마원,부산 남구 못골번영로 11 성산빌딩 5층,051-626-7575,http://www.anmawon.com/FindShop/Detail?shopId=051-0057&page=59
586,부산,우리전통안마원,부산광역시 연제구 과정로 2022층(연산동),051-753-3379,http://www.anmawon.com/FindShop/Detail?shopId=051-0121&page=59
587,부산,우진지압원,부산광역시 북구 화명신도시로 129골든프라자 502호,051-361-1116,http://www.anmawon.com/FindShop/Detail?shopId=051-0122&page=59
588,부산,웰빙안마원,부산광역시 부산진구 당감 서로9번길 3 (당감동),051-896-9675,http://www.anmawon.com/FindShop/Detail?shopId=051-0063&page=59
589,부산,위드지압원,"부산시 동래구 중앙대로 1473번길 13 (온천동, 벽산아스타아파트)",051-552-7566,http://www.anmawon.com/FindShop/Detail?shopId=051-0075&page=59
590,부산,이든7575지압원,"부산광역시 해운대구 구남로29번길 38  3층(중동, 혜천빌딩)",051-703-7958 / 010-8500-5732,http://www.anmawon.com/FindShop/Detail?shopId=051-0059&page=60
591,부산,이상운지압원,부산광역시 북구 금곡대로 280-4(화명동) 해동빌딩4층,051-362-7588,http://www.anmawon.com/FindShop/Detail?shopId=051-0123&page=60
592,부산,자오지압원,부산광역시 동래구 아시아드대로 250   (온천동),010-8285-7532,http://www.anmawon.com/FindShop/Detail?shopId=051-0065&page=60
593,부산,재생안마원,부산 사하구 괴정4동571-8번지,051-293-0994,http://www.anmawon.com/FindShop/Detail?shopId=051-0010&page=60
594,부산,정다운 안마원,부산광역시 사하구 다대로 704401호,051-262-3089,http://www.anmawon.com/FindShop/Detail?shopId=051-0141&page=60
595,부산,정수물리치료원,부산광역시 금정구 부곡로 106(부곡동),051-515-0792,http://www.anmawon.com/FindShop/Detail?shopId=051-0124&page=60
596,부산,조만호 약손지압원,부산광역시 부산진구 동성로 134  (전포동),010-6337-9675 / 051-805-1237,http://www.anmawon.com/FindShop/Detail?shopId=051-0067&page=60
597,부산,주안마원,부산광역시 남구 수영로 219번길 6(대연동),051-623-1722,http://www.anmawon.com/FindShop/Detail?shopId=051-0125&page=60
598,부산,지성안마 지압원,부산광역시 금정구 동부곡로 12번길  39(부곡동),051-515-9675 / 010-4410-5152 (원장님),http://www.anmawon.com/FindShop/Detail?shopId=051-0083&page=60
599,부산,지압박사안마원,부산광역시 수영구 구락로8-4(수영동),051-761-2807,http://www.anmawon.com/FindShop/Detail?shopId=051-0081&page=60
600,부산,진성약손안마지압원,부산광역시 서구 천마로 226-1(충무동),051-245-8248,http://www.anmawon.com/FindShop/Detail?shopId=051-0126&page=61
601,부산,진안마원,부산 동구 중앙대로 349번길 38(수정동),051-464-7535,http://www.anmawon.com/FindShop/Detail?shopId=051-0046&page=61
602,부산,찐안마원,부산광역시 동래구 명장로 56-12층,051-532-8585,http://www.anmawon.com/FindShop/Detail?shopId=051-0142&page=61
603,부산,착한손바른 안마원,부산광역시 기장군 정관읍 정관로  499 401호,051)727-2778 / 010-8555-2446,http://www.anmawon.com/FindShop/Detail?shopId=051-0087&page=61
604,부산,참사랑약손지압안마원,부산광역시 영도구 청학동 448-1,051-415-5141,http://www.anmawon.com/FindShop/Detail?shopId=051-0127&page=61
605,부산,천부안마원,부산광역시 북구 학사로 17번 나길 25(화명동),051-361-7572,http://www.anmawon.com/FindShop/Detail?shopId=051-0021&page=61
606,부산,청담안마지압원,부산광역시 부산진구 새싹로 83-22층(부암동),051-802-7999,http://www.anmawon.com/FindShop/Detail?shopId=051-0128&page=61
607,부산,초원지압안마원,부산광역시 남구 고동골로 78번길 54삼부맨션 101호,051-635-8006,http://www.anmawon.com/FindShop/Detail?shopId=051-0129&page=61
608,부산,최훈안마원,부산광역시 수영구 수영로 759알파오피스텔 101호(수영동),010-4565-5808,http://www.anmawon.com/FindShop/Detail?shopId=051-0130&page=61
609,부산,충무지압 안마원,부산광역시 서구 구덕로 124번길 8-1 (토성동4가),051-247-0129 / 011-595-6087,http://www.anmawon.com/FindShop/Detail?shopId=051-0003&page=61
610,부산,탑지압테라피안마원,"부산광역시 수영구 남천동 69-22번지, 3층",051-623-1120,http://www.anmawon.com/FindShop/Detail?shopId=051-0139&page=62
611,부산,토닥토닥안마원,부산광역시 동래구 충렬사로 382층,010-5178-5305,http://www.anmawon.com/FindShop/Detail?shopId=051-0138&page=62
612,부산,톡톡건강안마원,부산시 해운대구 대천로205 (좌동)벽산 아파트 상가동 303호,010-9552-3113,http://www.anmawon.com/FindShop/Detail?shopId=051-0037&page=62
613,부산,통증없는 바른몸 지압원,부산광역시 해운대구아랫반송로 13-1  (반송동),051-544-9675,http://www.anmawon.com/FindShop/Detail?shopId=051-0078&page=62
614,부산,팔팔지압원,"부산광역시 사상구 사상로 88, 5층 (감전동)",051-313-0188,http://www.anmawon.com/FindShop/Detail?shopId=051-0149&page=62
615,부산,푸른지압원,"부산광역시 해운대구 양운로 88 (좌동,해운대쌍용플래티넘트윈) 102동 203호",051-923-7575,http://www.anmawon.com/FindShop/Detail?shopId=051-0090&page=62
616,부산,한국전통안마원,부산 동래구 사직북로 3501호(사직동 백진빌딩),051-507-2116,http://www.anmawon.com/FindShop/Detail?shopId=051-0023&page=62
617,부산,한미척추교정지압원,부산 연제구 연산9동2235-10번지,051-751-4976,http://www.anmawon.com/FindShop/Detail?shopId=051-0024&page=62
618,부산,한방안마원,부산 해운대구 중1동1372-12번지 7통 1반,051-742-1440,http://www.anmawon.com/FindShop/Detail?shopId=051-0025&page=62
619,부산,한서안마원,부산 남구 대연5동1500-31번지,051-622-8275,http://www.anmawon.com/FindShop/Detail?shopId=051-0026&page=62
620,부산,한성지압원,무산광역시 동구 고관로 164번길6층(좌천동),051-632-1122,http://www.anmawon.com/FindShop/Detail?shopId=051-0136&page=63
621,부산,해동지압원,부산광역시 사하구 장림번영로 103-1(장림동),051-262-8397,http://www.anmawon.com/FindShop/Detail?shopId=051-0131&page=63
622,부산,해밀안마원,"부산광역시 부산진구 서전로 9번길 27, 순흥빌딩 4층 501호 (부전동)",051-819-1992,http://www.anmawon.com/FindShop/Detail?shopId=051-0148&page=63
623,부산,행복지압원,부산 북구 만덕3로 151층(만덕동),051-334-1925,http://www.anmawon.com/FindShop/Detail?shopId=051-0032&page=63
624,부산,행복한힐링안마원,부산광역시 사하구 동매로 81번길 1(하단동),051-202-9393,http://www.anmawon.com/FindShop/Detail?shopId=051-0132&page=63
625,부산,화명지압안마원,부산광역시 북구 금곡대로 303번길 12샤롯데 203호,051-362-7575,http://www.anmawon.com/FindShop/Detail?shopId=051-0133&page=63
626,부산,회복지압원,부산광역시 동래구 여고북로 167(온천동),051-501-3369,http://www.anmawon.com/FindShop/Detail?shopId=051-0134&page=63
627,부산,효사랑안마 지압원,부산광역시 사하구 장평로 449번길 26  청아하늘정원 2차 상가 101호,051-205-3331,http://www.anmawon.com/FindShop/Detail?shopId=051-0091&page=63
628,부산,힐링안마원,부산광역시 해운대구 해운대해변로 291305호,051-704-1933,http://www.anmawon.com/FindShop/Detail?shopId=051-0135&page=63
629,부산,HC힐링 안마원,부산광역시 동구 범일동 901  동성빌딩 2층,(051)204-7575,http://www.anmawon.com/FindShop/Detail?shopId=051-0086&page=63
630,대구,강남지압원,대구광역시 달서구 상화북로 220-1,053-635-8335,http://www.anmawon.com/FindShop/Detail?shopId=053-0013&page=64
631,대구,건강백세지압안마원,대구광역시 수성구 들안로54길 61 (수성동3가),053-753-0221,http://www.anmawon.com/FindShop/Detail?shopId=053-0032&page=64
632,대구,건강지킴이안마원,대구시 남구 대봉로 42한도상가 103호,053-654-0115,http://www.anmawon.com/FindShop/Detail?shopId=053-0027&page=64
633,대구,내몸에약손안마원,"대구시 수성구 달구벌대로 3188지하1층 B104, B105",053-793-1322,http://www.anmawon.com/FindShop/Detail?shopId=053-0033&page=64
634,대구,뉴몸튼튼안마원,대구시 달서구 월성로 20건도파라다이스 303호,053-633-9917~8,http://www.anmawon.com/FindShop/Detail?shopId=053-0038&page=64
635,대구,달구벌안마원,대구시 달서구 달구벌대로 18705층,053-631-2020,http://www.anmawon.com/FindShop/Detail?shopId=053-0043&page=64
636,대구,동산안마원,대구광역시 서구 국채보상로 440,053-571-8575,http://www.anmawon.com/FindShop/Detail?shopId=053-0014&page=64
637,대구,동양침술원,"대구광역시 중구 중앙대로81길 51, 503호",053-252-0626,http://www.anmawon.com/FindShop/Detail?shopId=053-0015&page=64
638,대구,맑은세상안마원 신천역점,대구광역시 동구 신천동 17-14층,053-754-8885,http://www.anmawon.com/FindShop/Detail?shopId=053-0042&page=64
639,대구,미소건강안마원,대구광역시 달서구 두류동 840-82,053-562-3330,http://www.anmawon.com/FindShop/Detail?shopId=053-0022&page=64
640,대구,밝은세상안마원 대명역점,대구시 남구 대명로 675층,,http://www.anmawon.com/FindShop/Detail?shopId=053-0029&page=65
641,대구,밝은세상안마원 두류역점,대구시 달서구 두류공원로 267 2층,053-652-8885,http://www.anmawon.com/FindShop/Detail?shopId=053-0037&page=65
642,대구,상인건강안마원,대구광역시 달서구 상인서로 76상인영남화성타운 107동 207호,053-655-9933,http://www.anmawon.com/FindShop/Detail?shopId=053-0017&page=65
643,대구,성모안마지압원,대구시 달서구 송현로 84-12층,053-631-2020,http://www.anmawon.com/FindShop/Detail?shopId=053-0035&page=65
644,대구,송원지압안마원,대구광역시 달서구 학산로 127,053-563-3375,http://www.anmawon.com/FindShop/Detail?shopId=053-0021&page=65
645,대구,송종태안마원,대구광역시 남구 양지남길 12,053-651-8677,http://www.anmawon.com/FindShop/Detail?shopId=053-0016&page=65
646,대구,수성매니어안마원,대구시 수성구 범어로 16길 142층,053-754-8388,http://www.anmawon.com/FindShop/Detail?shopId=053-0036&page=65
647,대구,수성지압원,대구광역시 수성구 수성동4가1052-5번지 1층,053-746-6478,http://www.anmawon.com/FindShop/Detail?shopId=053-0003&page=65
648,대구,시원한안마원,대구시 달서구 파호동 82-262층,053-583-7770,http://www.anmawon.com/FindShop/Detail?shopId=053-0041&page=65
649,대구,약손안마원,대구광역시 중구 태평로1가1-187 245-1호,053-425-7695,http://www.anmawon.com/FindShop/Detail?shopId=053-0008&page=65
650,대구,약손안마원(태평로),대구시 중구  태평로 177태평라이프상가 241호,053-425-7695,http://www.anmawon.com/FindShop/Detail?shopId=053-0026&page=66
651,대구,약손지압안마원,대구광역시 수성구 지범로 1736층,053-782-7566,http://www.anmawon.com/FindShop/Detail?shopId=053-0020&page=66
652,대구,영광안마치료원,대구광역시 중구 중앙대로79길 13,053-253-1889,http://www.anmawon.com/FindShop/Detail?shopId=053-0002&page=66
653,대구,웅's몸사랑이야기안마원,대구시 달성군 유가읍 테크노북로9길 16306호,053-614-2626,http://www.anmawon.com/FindShop/Detail?shopId=053-0039&page=66
654,대구,웰빙안마원,대구시 남구 명덕로 463층,053-652-7575,http://www.anmawon.com/FindShop/Detail?shopId=053-0005&page=66
655,대구,웰빙전통안마원,대구시 남구 현충로 206신화빌딩 3층,053-654-4589,http://www.anmawon.com/FindShop/Detail?shopId=053-0028&page=66
656,대구,이창숙안마원,대구광역시 서구국채보상로75길 36-2,053-564-8575 / 010-9771-8575,http://www.anmawon.com/FindShop/Detail?shopId=053-0007&page=66
657,대구,제일안마원,대구광역시 동구 율하동로 23길 38,053-290-0116,http://www.anmawon.com/FindShop/Detail?shopId=053-0011&page=66
658,대구,조은건강안마센터,대구시 수성구 동대구로 2243층,053-424-5577,http://www.anmawon.com/FindShop/Detail?shopId=053-0023&page=66
659,대구,진안마원,대구시 동구 신암2동 459-14번지,053-941-1906,http://www.anmawon.com/FindShop/Detail?shopId=053-0040&page=66
660,대구,참좋은안마원,대구광역시 동구 동촌로 245 (방촌동),053-262-9378,http://www.anmawon.com/FindShop/Detail?shopId=053-0031&page=67
661,대구,토닥토닥 몸사랑안마원,대구광역시 수성구 동대구로 345우방유쉘상가 지하1층 제2-B02호,053-964-9373,http://www.anmawon.com/FindShop/Detail?shopId=053-0019&page=67
662,대구,팡팡지압안마원,대구시 서구 통학로46길 9-1,053-561-0770,http://www.anmawon.com/FindShop/Detail?shopId=053-0025&page=67
663,대구,허준안마원,대구 중구 중앙대로 79길 13201호,053-254-7579,http://www.anmawon.com/FindShop/Detail?shopId=053-0012&page=67
664,대구,형제안마센터,대구시 남구 이천로 245층,053-656-7774,http://www.anmawon.com/FindShop/Detail?shopId=053-0030&page=67
665,대구,휴엔케어안마원,대구시 북구 매전로 802층 203호(태전동),053-311-2002,http://www.anmawon.com/FindShop/Detail?shopId=053-0024&page=67
666,대구,힐링숲건강안마원,대구시 수성구 명덕로 441정석빌딩 7층,053-741-0407,http://www.anmawon.com/FindShop/Detail?shopId=053-0034&page=67
667,경북,가 안마원,경북 경주시 금성로 295경주중앙시장 제8동 2층 4호,054-777-6568,http://www.anmawon.com/FindShop/Detail?shopId=054-0061&page=67
668,경북,가고파안마원,경북 안동시 경동로 715,010-4572-7585,http://www.anmawon.com/FindShop/Detail?shopId=054-0073&page=67
669,경북,가자 안마원,경북 경주시 성건동 372-2,054-776-7975,http://www.anmawon.com/FindShop/Detail?shopId=054-0060&page=67
670,경북,경주 건강 안마원,경북 경주시 양정로 286,054-772-7558,http://www.anmawon.com/FindShop/Detail?shopId=054-0053&page=68
671,경북,경주ACE안마원,경북 경주시 태종로 699번길 20-1,010-3534-1199,http://www.anmawon.com/FindShop/Detail?shopId=054-0068&page=68
672,경북,구미건강안마원,경북 구미시 원남로130-1 (1층),054-444-7588,http://www.anmawon.com/FindShop/Detail?shopId=054-0050&page=68
673,경북,구미서울 안마원,경북 구미시 역전로 30(원평동),054-456-3677,http://www.anmawon.com/FindShop/Detail?shopId=054-0027&page=68
674,경북,다나안마원,경북 영천시 야사동 334-35,010-5556-8733,http://www.anmawon.com/FindShop/Detail?shopId=054-0077&page=68
675,경북,닥터안마원,경북 구미시 송정동466-10,054-452-7975,http://www.anmawon.com/FindShop/Detail?shopId=054-0030&page=68
676,경북,두드림안마원,경북 칠곡군 왜관읍 왜관리289-1 2층,054-977-8875,http://www.anmawon.com/FindShop/Detail?shopId=054-0035&page=68
677,경북,맑은손 안마원,경북 경주시 성건동 동성로 29,054-746-2588 / 010-3228-4569,http://www.anmawon.com/FindShop/Detail?shopId=054-0052&page=68
678,경북,몸사랑경락안마원,경북 구미시 사곡동 603-179코스모스상가 1층,054-463-8259,http://www.anmawon.com/FindShop/Detail?shopId=054-0070&page=68
679,경북,복손 안마원,경북 경산시 옥산동 407번지,053-812-2988 / 010-3528-9880,http://www.anmawon.com/FindShop/Detail?shopId=054-0058&page=68
680,경북,사랑케어 안마원,경북 포항시 북구 대신동 953-35,054)244-7720,http://www.anmawon.com/FindShop/Detail?shopId=054-0064&page=69
681,경북,성혜안마원,경북 포항시 남구 상도동640-2,054-277-1990,http://www.anmawon.com/FindShop/Detail?shopId=054-0043&page=69
682,경북,수안마원,경북 구미시 봉곡남동 110,010-9595-6378,http://www.anmawon.com/FindShop/Detail?shopId=054-0069&page=69
683,경북,시원지압안마원,경북 구미시 원평동53-64,054-444-5575,http://www.anmawon.com/FindShop/Detail?shopId=054-0031&page=69
684,경북,쌍사수안마원,경북 포항시 북구 중흥로 140번길 7-2,054-277-6369,http://www.anmawon.com/FindShop/Detail?shopId=054-0066&page=69
685,경북,약손 지압원,"경북 칠곡군 왜관읍 왜관리 262-56, 1층",054-973-4558,http://www.anmawon.com/FindShop/Detail?shopId=054-0062&page=69
686,경북,약손명가,경북 김천시 중앙공원길 9,010-5874-7511,http://www.anmawon.com/FindShop/Detail?shopId=054-0075&page=69
687,경북,약손안마원,경북 경주시 성건동645-5 3층,054-776-9877,http://www.anmawon.com/FindShop/Detail?shopId=054-0022&page=69
688,경북,약손안마원,경북 구미시 상사동로 169(사곡동),054-464-7582,http://www.anmawon.com/FindShop/Detail?shopId=054-0026&page=69
689,경북,으랏차차 경락 안마원,경북 경주시 초당길55번길 7-1 2층,054-773-7388,http://www.anmawon.com/FindShop/Detail?shopId=054-0049&page=69
690,경북,인동안마원,경북 구미시 인동중앙로7길 11,054-473-9875,http://www.anmawon.com/FindShop/Detail?shopId=054-0048&page=70
691,경북,임마누엘안마원,경북 구미시 원평동964-186,054-457-7512,http://www.anmawon.com/FindShop/Detail?shopId=054-0032&page=70
692,경북,장 안마원,경북 구미시 인동 중앙로 10길19번지,054-472-6600,http://www.anmawon.com/FindShop/Detail?shopId=054-0028&page=70
693,경북,전통경락안마원,경북 경주시 성동동 228-2장미동산타워 상가동 204호,010-7356-8000,http://www.anmawon.com/FindShop/Detail?shopId=054-0067&page=70
694,경북,전통안마원,경북 영주시 가흥동1381-15,054-637-7975,http://www.anmawon.com/FindShop/Detail?shopId=054-0037&page=70
695,경북,제일안마원,경북 영주시 문정동 646-5,010-9208-0626,http://www.anmawon.com/FindShop/Detail?shopId=054-0072&page=70
696,경북,좋은손길안마원,경북 포항시 북구 두호동903-3,054-252-7553,http://www.anmawon.com/FindShop/Detail?shopId=054-0045&page=70
697,경북,참살이 안마원,"경북 포항시 남구 상도동 18-99, 2층",054)249-1245,http://www.anmawon.com/FindShop/Detail?shopId=054-0065&page=70
698,경북,청춘힐링안마원,경북 상주시 상서문 3길 801층,054-536-7579,http://www.anmawon.com/FindShop/Detail?shopId=054-0071&page=70
699,경북,태을지압안마원,경북 포항시 남구 대이로 112-3이동시장 상가 2층 125호(대잠동),054-275-1771,http://www.anmawon.com/FindShop/Detail?shopId=054-0044&page=70
