지역,사업장명,주소,전화번호,링크,x,y,NAVER_addr
충남,일등보건안마원,충남 당진시 당진중앙3로 72 3층 303호,041-357-3962,/FindShop/Detail?shopId=041-0007,126.6298265,36.8922340,충청남도 당진시 당진중앙3로 72 센터빌딩
충남,장수안마원,충남 아산시 청운로102번길 (온천동),041-549-7975,/FindShop/Detail?shopId=041-0004,127.0077276,36.7829653,충청남도 아산시 청운로 102
충남,장수안마원,아산시 충무로 40 온양빌딩2층 202호 (온천동),041-549-7975,/FindShop/Detail?shopId=041-0024,127.0056588,36.7846403,충청남도 아산시 충무로 40 온양빌딩
충남,주민보건안마센터,충남 천안시 서북구 쌍용1동877-1 윌투빌딩 3층,041-            572-           9730,/FindShop/Detail?shopId=041-0002,127.1302595,36.8075024,충청남도 천안시 서북구 봉명로 18 정석빌딩
충남,천수지압안마원,"세종특별자치시 보듬3로 100, 해피라움 1동 408호",044-865-6785,/FindShop/Detail?shopId=041-0017,127.2486205,36.5119496,세종특별자치시 보듬3로 100 해피라움1
충남,천안보건안마센터,"충남 천안시 서북구 성정동660-3(봉정로 221, 신세계빌딩 3층)",041-523-9988,/FindShop/Detail?shopId=041-0015,127.143417,36.8219095,충청남도 천안시 서북구 봉정로 221 신세계빌딩
충남,최재민보건 지압안마원,충남 홍성군 홍성읍 의사로 52번길 17,041-632-7559,/FindShop/Detail?shopId=041-0011,126.6732015,36.6022359,충청남도 홍성군 홍성읍 의사로52번길 17
충남,태안지압안마원,충청남도 태안군 태안읍 군청로 26,"010-2978-9921, 041-572-8852",/FindShop/Detail?shopId=041-0029,126.3003526,36.7481237,충청남도 태안군 태안읍 군청로 26
충남,한사랑안마원,충청남도 보령시 원동1길 30-9(대천동) 2층,"010-5159-5423, 041-932-1577",/FindShop/Detail?shopId=041-0028,126.5967164,36.3508601,충청남도 보령시 원동1길 30-9
충남,힐링안마원,충남 서산시 해미면 서문4길 35,041-688-7599,/FindShop/Detail?shopId=041-0009,126.5447837,36.7171472,충청남도 서산시 해미면 서문4길 35
대전,21세기지압안마원,"대전 서구 가장로 106, 해리상가 201-2호(가장동, 삼성래미안아파트)",042-524-3375,/FindShop/Detail?shopId=042-0008,127.3846874,36.3329316,대전광역시 서구 가장로 106 삼성 래미안아파트
대전,거북이안마지압원,"대전 서구 탄방로7번길 74, 2층 (탄방동)",042-482-6777,/FindShop/Detail?shopId=042-0001,127.3943304,36.3460476,대전광역시 서구 탄방로7번길 74
대전,건강백세안마원,"대전 동구 동대전로 108, 2층(대동)",042-284-7080,/FindShop/Detail?shopId=042-0021,127.4446647,36.331857,대전광역시 동구 동대전로 108
대전,건강지킴안마원,"대전 서구 도산로 342, 2층(용문동)",042-321-0202,/FindShop/Detail?shopId=042-0022,127.3899338,36.3354903,대전광역시 서구 도산로 342
대전,건강한안마지압원,"대전 서구 둔산중로 20, 207호(탄방동,아르누보펠리스)",042-482-7913,/FindShop/Detail?shopId=042-0014,127.3872723,36.3484004,대전광역시 서구 둔산중로 20 나비家 아르누보팰리스
대전,고침안마원,"대전 서구 도마로 51, 101-2호 (변동,성암화인빌)",042-522-4008,/FindShop/Detail?shopId=042-0002,127.3760136,36.3225233,대전광역시 서구 도마로 51 성암화인빌
대전,근풀림안마원,"대전 중구 계룡로 876, 302호(오류동)",042-523-8589,/FindShop/Detail?shopId=042-0023,127.4110631,36.3232333,대전광역시 중구 계룡로 876
대전,길지압안마원,"대전 중구 대종로 669, 1층 (중촌동)",042-223-0690,/FindShop/Detail?shopId=042-0015,127.4120289,36.3395101,대전광역시 중구 대종로 669
대전,다나안마원,"대전 동구 대전로 758, 201/202호 (원동, 뜰안채주상복합)",042-285-8575,/FindShop/Detail?shopId=042-0003,127.4350737,36.3275952,대전광역시 동구 대전로 758 뜰안채주상복합
대전,달인침안마원,"대전 대덕구 오정로 1, 3층(오정동)",042-627-7975,/FindShop/Detail?shopId=042-0024,127.415227,36.3482546,대전광역시 대덕구 오정로 1 노촌빌딩
대전,라파지압안마원,"대전 서구 한밭대로 701, 208호 (월평동, 갤러리빌럭스)",042-488-8277,/FindShop/Detail?shopId=042-0009,127.3769235,36.3581669,대전광역시 서구 한밭대로 701 갤러리빌 럭스
대전,명심안마원,"대전 서구 정림로 55, 우성아파트 제상가동 209호 제2층 (정림동)",042-840-7753,/FindShop/Detail?shopId=042-0017,127.3639951,36.3047855,대전광역시 서구 정림로 55 우성아파트1차
대전,명인안마원,"대전 서구 둔산로 230, 2층(둔산동)",042-472-5992,/FindShop/Detail?shopId=042-0025,127.3995088,36.3510472,대전광역시 서구 둔산로 230
대전,몸사랑안마원,"대전 서구 청사서로 26, 504호(월평동 미래빌딩)",042-471-9990,/FindShop/Detail?shopId=042-0026,127.3769516,36.3600856,대전광역시 서구 청사서로 26
대전,미소지압안마원,"대전 유성구 지족로 367, 501호(지족동)",042-472-7505,/FindShop/Detail?shopId=042-0011,127.3170958,36.386908,대전광역시 유성구 지족로 367
대전,바로건강지압안마원,"대전 중구 서문로105번길 7, 4층(문화동)",042-331-7776,/FindShop/Detail?shopId=042-0027,127.4064359,36.3174637,대전광역시 중구 서문로105번길 7
대전,방승권안마원,"대전 동구 태전로 132-11, 105호(삼성동)",042-222-5805,/FindShop/Detail?shopId=042-0028,127.4223459,36.3404959,대전광역시 동구 태전로 132-11
대전,보은통증지압안마원,"대전 동구 동산초교로 29,1층 (홍도동)",042-631-7374,/FindShop/Detail?shopId=042-0029,127.4260923,36.3465905,대전광역시 동구 동산초교로 29
대전,산삼안마원,"대전 중구 보문로103번길 85, 2층(부사동)",042-252-3375,/FindShop/Detail?shopId=042-0019,127.4336341,36.3128081,대전광역시 중구 보문로103번길 85
대전,샬롬안마원,대전 동구 새울로 90 (용운동),042-286-0332,/FindShop/Detail?shopId=042-0030,127.4617835,36.3263722,대전광역시 동구 새울로 90
대전,송경진안마원,"대전 서구 대덕대로 168번길 26, 301호(갈마동, 동원빌딩)",042-525-9675,/FindShop/Detail?shopId=042-0006,127.377238,36.3470643,대전광역시 서구 대덕대로168번길 26 동원빌딩
대전,시인안마지압원,"대전 서구 대덕대로162번길 15, 201호(갈마동)",042-525-9144,/FindShop/Detail?shopId=042-0031,127.3768695,36.3471588,대전광역시 서구 대덕대로162번길 15 동아프라자
대전,실로암지압안마원,대전 동구 흥룡로 60동부프라자 201-2호(가양동),010-7494-2450,/FindShop/Detail?shopId=042-0032,127.4504051,36.3500293,대전광역시 동구 흥룡로 60
대전,안마이야기안마원,"대전 유성구 노은로 144, 504호(지족동 노은타운)",042-634-4254,/FindShop/Detail?shopId=042-0016,127.318497,36.3725488,대전광역시 유성구 노은로 144 노은타운
대전,약손지압안마원,"대전 서구 벌곡로 1285번길 120, 3층(가수원동, 봉예빌딩)",042-545-7259,/FindShop/Detail?shopId=042-0034,127.350708,36.294862,대전광역시 서구 벌곡로1285번길 120
대전,어깨동무안마원,대전 유성구 학하동로 63번길 70(학하동),042-221-6284,/FindShop/Detail?shopId=042-0035,127.3138176,36.3374891,대전광역시 유성구 학하동로63번길 70
대전,와아!지압안마원,대전 대덕구 중리동로 56번길 24(중리동),042-321-7441,/FindShop/Detail?shopId=042-0036,127.43019,36.3642955,대전광역시 대덕구 중리동로56번길 24
대전,우리안마원,"대전 중구 중촌로40번길 24,1층 (중촌동)",010-8401-9930,/FindShop/Detail?shopId=042-0033,127.4129225,36.3396418,대전광역시 중구 중촌로40번길 24
대전,유명지압안마원,"대전 중구 동서대로 1420, 2층 (선화동)",042-632-7979,/FindShop/Detail?shopId=042-0004,127.4139316,36.3347335,대전광역시 중구 동서대로 1420
대전,이선생안마원,대전 서구 탄방로7번길 132 (탄방동),010-7158-3234,/FindShop/Detail?shopId=042-0037,127.3959909,36.3479685,대전광역시 서구 탄방로7번길 132
대전,장대지압안마원,"대전 유성구 유성대로 780, 502호 (장대동)",042-822-8283,/FindShop/Detail?shopId=042-0007,127.3366437,36.3615276,대전광역시 유성구 유성대로 780
대전,장수안마원,"대전 중구 계룡로 835, 2층 (용두동)",042-222-8575,/FindShop/Detail?shopId=042-0038,127.4084843,36.3260648,대전광역시 중구 계룡로 835
대전,정안마원,대전 서구 문정로 170번길 1542층(둔산동),010-2325-9675,/FindShop/Detail?shopId=042-0020,127.3954878,36.3494294,대전광역시 서구 문정로 170
대전,참사랑안마원,"대전 중구 유천로102번길 10, 1층 (유천동)",010-5837-5114,/FindShop/Detail?shopId=042-0040,127.3969817,36.3216671,대전광역시 중구 유천로102번길 10
대전,천지인지압원,대전 대덕구 중리동로17번길 52(중리동),042-627-5353,/FindShop/Detail?shopId=042-0005,127.4270236,36.3605017,대전광역시 대덕구 중리동로17번길 52
대전,침사랑안마지압원,대전 대덕구 계족산로43번길 14(중리동),042-636-5002,/FindShop/Detail?shopId=042-0018,127.4361922,36.3630251,대전광역시 대덕구 계족산로43번길 14
대전,하늘약손안마원,대전 대덕구 계족로 521번길 34(중리동),010-3432-1157,/FindShop/Detail?shopId=042-0041,127.4305782,36.3584812,대전광역시 대덕구 계족로521번길 34
대전,힐링안마원,"대전 중구 동서대로 1388, 301호(목동 금호한사랑아파트)",042-223-0090,/FindShop/Detail?shopId=042-0042,127.4129933,36.3316265,대전광역시 중구 동서대로 1388 금호한사랑아파트
충북,건강안마원,"충북 청주시 상당구산성로25번길 30, 2층",043-253-7596,/FindShop/Detail?shopId=043-0001,127.4974899,36.6258966,충청북도 청주시 상당구 산성로25번길 30 제안원
충북,건강중앙안마원,충북 제천시 중앙로1가 77중앙시장상가 제2층 제다동 15호,043-646-6258,/FindShop/Detail?shopId=043-0021,128.2113183,37.1366524,충청북도 제천시 풍양로 108 중앙시장상가
충북,금왕지압안마원,충북 음성군 금왕읍 금석로 53-2,043-878-0611,/FindShop/Detail?shopId=043-0029,127.5985054,36.9902975,충청북도 음성군 금왕읍 금석로 53-2
충북,남대현안마원,충북 제천시 숭문로 14길 4-1,043-646-6777,/FindShop/Detail?shopId=043-0030,128.2083011,37.1404782,충청북도 제천시 숭문로14길 4-1
충북,다나으리,충북 충주시 용정3길 28,043-844-3938,/FindShop/Detail?shopId=043-0026,127.9364491,36.9661018,충청북도 충주시 용정3길 28
충북,단양보건안마센터,충북 단양군 단양읍 도전4길 20,043-422-0123,/FindShop/Detail?shopId=051-0093,128.3695787,36.9815181,충청북도 단양군 단양읍 도전4길 20
충북,대한보건안마원,충북 제천시 내토로 481(화산동),043-645-1719,/FindShop/Detail?shopId=043-0031,128.2106068,37.1286846,충청북도 제천시 내토로 481
충북,도솔안마원,충북 청주시 서원구청남로 1999,043-287-0626,/FindShop/Detail?shopId=043-0013,127.4842474,36.6108769,충청북도 청주시 서원구 청남로 1999
충북,반재도지압안마원,충북 청주시 상당구 월평로 161 112호,043-283-7975,/FindShop/Detail?shopId=043-0010,127.5029298,36.6115184,충청북도 청주시 상당구 월평로 161 건영아파트
충북,보건바우처안마원,충북 보은군 보은읍 삼산리 143-11,043-542-8236,/FindShop/Detail?shopId=043-0025,127.7184994,36.4841099,충청북도 보은군 보은읍 삼산로 30-5
충북,승록수기치료안마원,충북 청주시 흥덕구 강내면 청주역로 213-4,043-231-6267,/FindShop/Detail?shopId=043-0002,127.3853919,36.6350735,충청북도 청주시 흥덕구 강내면 청주역로 213-4
충북,약손경락지압마사지안마센터,충북 보은군 보은읍 삼산남로 23-2 상가,043-544-8875,/FindShop/Detail?shopId=043-0008,127.7200724,36.4826001,충청북도 보은군 보은읍 삼산남로 23-2
충북,약손안마원,충북 청주시 상당구무농정로 29,043-294-5233,/FindShop/Detail?shopId=043-0011,127.5062643,36.6062317,충청북도 청주시 상당구 무농정로 29
충북,어깨결림안마원,충북 청주시 서원구 원마루로14번길 10,043-294-7990,/FindShop/Detail?shopId=043-0014,127.4960535,36.6095332,충청북도 청주시 서원구 원마루로14번길 10
충북,원지압안마원,충북 청주시 흥덕구풍년로 102,043-237-9666,/FindShop/Detail?shopId=043-0005,127.4361238,36.6220888,충청북도 청주시 흥덕구 풍년로 102
충북,윤수규안마원,충북 충주시 교현동 404-13,043-910-8275,/FindShop/Detail?shopId=043-0015,127.936674,36.9777298,충청북도 충주시 봉현로 295
충북,정통안마원,충북 청주시 청원구 향군로 156,043-224-5830,/FindShop/Detail?shopId=043-0004,127.4790214,36.6580182,충청북도 청주시 청원구 향군로 156
충북,제천보건안마센터,충북 청주시 청원구 향군로 133-1,043-651-8889,/FindShop/Detail?shopId=043-0020,127.4800034,36.6562325,충청북도 청주시 청원구 향군로 133-1
충북,조병일시술원,충북 충주시 동량면 용교리 26-9,043-853-0915,/FindShop/Detail?shopId=043-0016,127.9270978,37.0307149,충청북도 충주시 동량면 지등로 3
충북,참손길안마원,충북 청주시 상당구산성로112번길 24,043-293-4322,/FindShop/Detail?shopId=043-0012,127.5060862,36.6318607,충청북도 청주시 상당구 산성로112번길 24
충북,청주지압교정안마원,충북 청주시 상당구 산성로 11번길 16,043-257-6562,/FindShop/Detail?shopId=043-0032,127.4977001,36.6254718,충청북도 청주시 상당구 산성로11번길 16
충북,충북보건안마센터,충북 청주시 청원구 상리로8번길 43층,043-236-5544,/FindShop/Detail?shopId=043-0009,127.5118682,36.6637745,충청북도 청주시 청원구 상리로 7
충북,타타타안마원,충북 충주시  천변로 221,043-853-1605,/FindShop/Detail?shopId=043-0017,127.9324431,36.975144,충청북도 충주시 천변로 221
충북,한국안마원,충북 청주시 흥덕구 운천동 1008(직지대로 743번길 28) 한국안마원,043-260-8966,/FindShop/Detail?shopId=043-0028,127.4746864,36.6449309,충청북도 청주시 흥덕구 직지대로743번길 28
충북,한성웰빙안마원,충북 제천시 의림대로 33길 70덕일한마음상가 9동 107,043-644-7525,/FindShop/Detail?shopId=043-0018,128.2081973,37.1470563,충청북도 제천시 의림대로33길 70 덕일한마음아파트
충북,해광지압원,충북 청주시 청원구 향군로 133-1,043-225-0388,/FindShop/Detail?shopId=043-0033,127.4800034,36.6562325,충청북도 청주시 청원구 향군로 133-1
충북,행복안마센터,충북 영동군 영동읍 중앙로1길 18-2,043-745-8850,/FindShop/Detail?shopId=043-0023,127.7763638,36.1730599,충청북도 영동군 영동읍 중앙로1길 18-2
충북,훈이안마원,충북 제천시용두천로 154,010-2800-4282,/FindShop/Detail?shopId=043-0019,128.214847,37.1407685,충청북도 제천시 용두천로 154
부산,가구거리 햇님안마원,"부산광역시 동구 중앙대로 460번길 32, 1층",051-632-6544,/FindShop/Detail?shopId=051-0146,129.0562845,35.1351222,부산광역시 동구 중앙대로460번길 32
부산,가람안마원,부산광역시 해운대구 해운대로 469번길 138  (우동),051-747-1771,/FindShop/Detail?shopId=051-0082,129.1415662,35.1684621,부산광역시 해운대구 해운대로469번길 138
부산,가야지압안마원,부산광역시 부산진구 가야대로 510번길 84,051-991-4638,/FindShop/Detail?shopId=051-0144,129.0283136,35.1492892,부산광역시 부산진구 가야대로510번길 84
부산,가온지압원,부산광역시 수영구 수영로 691-10,051-759-7577,/FindShop/Detail?shopId=051-0143,129.1154415,35.1682284,부산광역시 수영구 수영로 691-10
부산,가자장수힐링안마원,부산광역시 동구 조방로 39-11(범일동),051-635-7575,/FindShop/Detail?shopId=051-0094,129.0610574,35.1393896,부산광역시 동구 조방로 39-11
부산,가장좋은날안마지압원,부산광역시 사하구 승학로 71번길 30당리푸르지오상가 110동 303호(당리동),051-205-7577,/FindShop/Detail?shopId=051-0095,128.9770189,35.1047274,부산광역시 사하구 승학로71번길 30 당리푸르지오
부산,강남힐링지압안마원,부산광역시 부산진구 전포대로 300번길 20궁전스카이오피스텔 3층 301호,051-805-2816,/FindShop/Detail?shopId=051-0096,129.0662399,35.1645664,부산광역시 부산진구 전포대로300번길 20
부산,강동근 안마원,부산광역시 사하구 낙동대로 352,051-529-7070,/FindShop/Detail?shopId=051-0058,128.9790964,35.1013522,부산광역시 사하구 낙동대로 352
부산,건강사랑지압안마원,부산광역시 동구 중앙대로 181(초량동),051-204-3312,/FindShop/Detail?shopId=051-0097,129.0386074,35.1136094,부산광역시 동구 중앙대로 181
부산,건강안마지압원,부산광역시 부산진구 가야대로 761,051 711 6722,/FindShop/Detail?shopId=051-0140,129.0548714,35.1578968,부산광역시 부산진구 가야대로 761
부산,경주지압안마원,"부산광역시 동래구 사직동 74-43, 2층",010-3099-6662,/FindShop/Detail?shopId=051-0145,129.0637526,35.1988408,부산광역시 동래구 석사로34번길 22
부산,광안건강안마원,부산광역시 수영구 광안로 7번길 8(광안동),051-728-1844,/FindShop/Detail?shopId=051-0098,129.1140393,35.1573958,부산광역시 수영구 광안로7번길 8
부산,그린안마원,부산광역시 북구 백양대로 1022-1,051-3437579,/FindShop/Detail?shopId=051-0066,128.9952531,35.1969171,부산광역시 북구 백양대로 1022-1
부산,금봉 안마원,부산광역시 부산진구 범일로 160  (범천동) 5층,051-636-3836,/FindShop/Detail?shopId=051-0070,129.0595916,35.1443168,부산광역시 부산진구 범일로 160 중앙빌딩
부산,금정안마 지압원,부산 금정구 구서중앙로 15번길 9(2층),051) 582-9896~7,/FindShop/Detail?shopId=051-0064,129.0895968,35.2544264,부산광역시 금정구 구서중앙로15번길 9
부산,기장지압안마원,부산광역시 기장군 기장읍 대청로 22번길 19(기장읍),051-723-3631,/FindShop/Detail?shopId=051-0099,129.2125811,35.2369237,부산광역시 기장군 기장읍 대청로22번길 19
부산,김성심건강안마원,부산 남구 대연3동76-5번지 현대오피스텔 3층 310호,051-918-7575,/FindShop/Detail?shopId=051-0007,129.0974364,35.1358331,부산광역시 남구 수영로 282 현대오피스텔
부산,김현희 안마원,부산광역시 사상구 가야대로 330   (주례동),051)805-7575,/FindShop/Detail?shopId=051-0062,129.0085799,35.15068,부산광역시 사상구 가야대로 330 삼선빌딩
부산,남천지압원,부산 수영구 남천1동24-6번지,051-626-3995,/FindShop/Detail?shopId=051-0052,129.1072869,35.1409918,부산광역시 수영구 수영로388번길 6
부산,노벨 안마원,부산광역시 부산진구 새싹로 30  경동파크타워 1층,051-803-5599,/FindShop/Detail?shopId=051-0079,129.0573287,35.1606013,부산광역시 부산진구 새싹로 30 경동파크타워
부산,뉴그린안마원,부산광역시 중구 중앙대로 129 삼성빌딩 5층 503호,051-466-8575,/FindShop/Detail?shopId=051-0033,129.0368231,35.1092487,부산광역시 중구 중앙대로 129
부산,늘푸른세상 안마원,부산광역시부산진구서전로58번길80 (전포동),051-816-9766,/FindShop/Detail?shopId=051-0088,129.0660068,35.1541984,부산광역시 부산진구 서전로58번길 80
부산,다손안마원,부산광역시 사상구 사상로 512  2충 A동 204호(모라동 모라리버빌),051-304-9801,/FindShop/Detail?shopId=051-0100,128.9893371,35.1900365,부산광역시 사상구 사상로 512 모라리버빌
부산,다원 약손 안마원,부산광역시 해운대구 윗반송로 51번길  37-29(반송동),051)542-8397,/FindShop/Detail?shopId=051-0068,129.1546607,35.2302248,부산광역시 해운대구 윗반송로51번길 37-29
부산,대동안마 지압원,부산광역시 서구 구덕로 284번길 거상빌딩 2층,051-245-6123,/FindShop/Detail?shopId=051-0069,129.0185183,35.1094028,부산광역시 서구 구덕로 284
부산,대신안마원,부산광역시 서구 구덕로 265번길 1(서대신동1가),051-247-3799,/FindShop/Detail?shopId=051-0101,129.0194981,35.1080159,부산광역시 서구 구덕로265번길 1
부산,더죤지압안마원,부산 사상구 사상로 175(괘법동),051-311-7677,/FindShop/Detail?shopId=051-0054,128.9855625,35.1610717,부산광역시 사상구 사상로 175 김정열비뇨기과
부산,더테라피전통안마지압원,부산광역시 부산진구 중앙대로 969번길 11(양정동),051-852-7845,/FindShop/Detail?shopId=051-0102,129.0723655,35.1759123,부산광역시 부산진구 중앙대로969번길 11 양정롯데갤러리움아파트
부산,덕심지압원,부산광역시 사하구 낙동대로 356번길 191층(당리동),051-903-6517,/FindShop/Detail?shopId=051-0103,128.9788456,35.1015364,부산광역시 사하구 낙동대로 356
부산,동광지압안마원,부산광역시 중구 동광길 47지엠빌딩 301호,051-468-2285,/FindShop/Detail?shopId=051-0104,129.0345361,35.1048967,부산광역시 중구 동광길 47
부산,동방수기요법안마원,부산광역시 동래구 아시아드대로 157 (사직동),051-503-7504 / 010-7629-5756,/FindShop/Detail?shopId=051-0074,129.064959,35.1984834,부산광역시 동래구 아시아드대로 157
부산,동방JC안마원,부산광역시 해운대구 해운대해변로 203오션타워 521호,010-7521-0120,/FindShop/Detail?shopId=051-0105,129.1537907,35.1588118,부산광역시 해운대구 해운대해변로 203 오션타워
부산,동보지압원,부산 부산진구 양정2동333-2번지 인제빌딩 4층,051-851-2998,/FindShop/Detail?shopId=051-0008,129.0720736,35.1735824,부산광역시 부산진구 중앙대로 940
부산,동삼안마원,부산 영도구 동삼동266-9,051-403-4174,/FindShop/Detail?shopId=051-0038,129.070536,35.0801311,부산광역시 영도구 동삼로 76
부산,동의안마원,부산 부산진구 개금동169-35,051-894-8103,/FindShop/Detail?shopId=051-0050,129.0253304,35.1521686,부산광역시 부산진구 가야공원로14번길 82
부산,두드림안마원,부산 사하구 당리동305-2,051-201-0440,/FindShop/Detail?shopId=051-0056,128.97019,35.1057395,부산광역시 사하구 낙동대로450번길 12
부산,로하스안마원,부산광역시 사상구 가야대로 258(주례동),051-312-8575,/FindShop/Detail?shopId=051-0106,129.0009258,35.1500439,부산광역시 사상구 가야대로 258 부산의료기
부산,마이더스안마원,부산광역시 해운대구 재반로 89-5(재송동),051-783-1950,/FindShop/Detail?shopId=051-0107,129.1251437,35.1867108,부산광역시 해운대구 재반로 89-5 김해뒷고기
부산,명가정통지압안마원,"부산광역시 부산진구 동평로 350, 양정현대프라자 5층 507호 (양정동)",051-633-2551,/FindShop/Detail?shopId=051-0151,129.0632545,35.1745373,부산광역시 부산진구 동평로 350 양정현대프라자
부산,명인지압안마원,부산광역시 남구 수영로 196번길 9  2층,051-622-2500,/FindShop/Detail?shopId=051-0092,129.0881501,35.1344572,부산광역시 남구 수영로196번길 9 동키치킨
부산,몸편한약손안마원,부산 연제구 연산동590-4,051-864-3617,/FindShop/Detail?shopId=051-0053,129.0857138,35.1883311,부산광역시 연제구 고분로13번길 61-3
부산,바디케어지압원,부산광역시 부산진구 가야대로 525(가야동),051-909-0365,/FindShop/Detail?shopId=051-0109,129.0294499,35.153795,부산광역시 부산진구 가야대로 525
부산,바른몸건강 지킴이 안마원,부산광역시 수영구 연수로401번길 4   (수영동) 4층,051-761-1188,/FindShop/Detail?shopId=051-0080,129.1135134,35.1687307,부산광역시 수영구 연수로401번길 4
부산,박기관안마지압원,부산광역시 서구 해안새벽시장길 48 2층(충무동1가),051-242-9955,/FindShop/Detail?shopId=051-0110,129.0249666,35.0941701,부산광역시 서구 해안새벽시장길 48
부산,백세건강지압안마원,부산광역시 해운대구 윗반송로 51번길 91-31,051-542-6764,/FindShop/Detail?shopId=051-0111,129.1554123,35.2315547,부산광역시 해운대구 윗반송로51번길 91-31
부산,백진안마원,"부산 영도구 태종로98 5층 502호(대교동2가, 모닝아일랜드)",051-412-1010,/FindShop/Detail?shopId=051-0048,129.0414763,35.0912131,부산광역시 영도구 태종로 98 모닝아일랜드
부산,벧엘지압침술원,부산 남구 대연4동1121-3번지 8/3,624-8872,/FindShop/Detail?shopId=051-0009,129.0910732,35.1285376,부산광역시 남구 석포로 125
부산,부산보건안마센터안마원,"부산광역시 강서구 명지국제8로 229,201호 (명지동, 부산명지지구 아이메디컬)",051-533-0754,/FindShop/Detail?shopId=051-0055,128.917995,35.0985822,부산광역시 강서구 명지국제8로 229 부산명지지구아이메디컬
부산,부산안마지압원,부산광역시 남구 고동골로 4번길 17(문현동),051-463-5459,/FindShop/Detail?shopId=051-0112,129.0722005,35.1375322,부산광역시 남구 고동골로4번길 17
부산,사랑지압원,부산광역시 금정구서부로 39 (서동),"051-525-9697 / 010-3075-7504 (114는 '사랑지압원""으",/FindShop/Detail?shopId=051-0012,129.101922,35.2170691,부산광역시 금정구 서부로 39
부산,사쿠라안마원,부산 해운대구 좌동순환로8번길 54-11,,/FindShop/Detail?shopId=051-0029,129.1696934,35.1690263,부산광역시 해운대구 좌동순환로8번길 54-11
부산,삼보지압원,부산 부산진구 서전로 68번길 8 (전포동),051-802-3550,/FindShop/Detail?shopId=051-0013,129.0670876,35.1574773,부산광역시 부산진구 서전로68번길 8
부산,삼지지압원,부산광역시 사상구 가야대로 289한빛안경원 2층(주례동),051-326-0757,/FindShop/Detail?shopId=051-0113,129.0043373,35.1508888,부산광역시 사상구 가야대로 289
부산,서강안마지압원,"부산광역시 사하구 낙동대로 280, 사하역비스타동원상가 301동 B102호 (괴정동)",051-929-5414,/FindShop/Detail?shopId=051-0150,128.9842553,35.1001154,부산광역시 사하구 낙동대로 280 사하역 비스타 동원
부산,서면제일약손안마원,부산광역시 부산진구 새싹로 26-13층(부전동),051-808-3882,/FindShop/Detail?shopId=02-0171,129.0574856,35.1600562,부산광역시 부산진구 새싹로 26
부산,성심안마원,부산 사하구 다대로 136번길 6 신평1동,051-202-7997,/FindShop/Detail?shopId=051-0014,128.9775942,35.0904703,부산광역시 사하구 다대로136번길 6
부산,센텀엘림안마원,부산 해운대구 우동1505 벡스코 비즈니스 호텔 318호,051-720-8100,/FindShop/Detail?shopId=051-0030,129.1328652,35.1678379,부산광역시 해운대구 센텀3로 20 벡스코 비지니스호텔
부산,소생안마원,부산광역시 연제구 연산동 1480-122층 203호,051-333-7574,/FindShop/Detail?shopId=051-0114,129.0769368,35.1838323,부산광역시 연제구 거제천로124번길 38 백운빌
부산,손안마원,부산 중구 대청로99번길 19-4(대청동4가),051-465-8808,/FindShop/Detail?shopId=051-0015,129.0308751,35.1046252,부산광역시 중구 대청로99번길 19-4
부산,수앤수 안마원,부산광역시 해운대구 해운대로 814   (좌동),051-701-1144,/FindShop/Detail?shopId=051-0089,129.1776778,35.1695768,부산광역시 해운대구 해운대로 814 세종월드프라자
부산,수지압안마원,부산광역시 북구 백양대로 1180 2층 201호,051-333-7574,/FindShop/Detail?shopId=051-0115,129.0052121,35.2076215,부산광역시 북구 백양대로 1180
부산,수풀림안마원,부산 광역시 중구 중앙대로 80노블리안 지하1층,051-462-9595,/FindShop/Detail?shopId=051-0116,129.0367199,35.1047917,부산광역시 중구 중앙대로 80 노블리안2
부산,승록안마원,부산 부산진구 양정동 236-3 301호,051-868-8955,/FindShop/Detail?shopId=051-0051,129.0740807,35.1785853,부산광역시 부산진구 진연로 9 제나두
부산,신만수물리지압원,부산 부산진구 범천4동1061-13번지 2통 3반,051-804-7923,/FindShop/Detail?shopId=051-0016,129.0563676,35.1428684,
부산,신세계안마원,부산광역시 해운대구 재반로 204,051-990-9679,/FindShop/Detail?shopId=051-0117,129.1308859,35.1953722,부산광역시 해운대구 재반로 204 야무진 FASHION
부산,썬안마원,부산시 해운대구 재반로 103번길 가길 58101호(재송동),051-731-0399,/FindShop/Detail?shopId=051-0060,129.1259987,35.1875421,부산광역시 해운대구 재반로 102 꾸바꾸바
부산,약손119 지압원,부산광역시 해운대구 중동1로  38   (중동),051-731-7578,/FindShop/Detail?shopId=051-0084,129.1631548,35.1621831,부산광역시 해운대구 중동1로 38
부산,약손경락지압원,부산광역시 동래구 명륜로 103번길 2 (명륜동),051-557-1470,/FindShop/Detail?shopId=051-0002,129.082807,35.2033378,부산광역시 동래구 명륜로103번길 2
부산,약손지압원,부산 북구 만덕대로 129(덕천동),332-5632,/FindShop/Detail?shopId=051-0017,129.0188318,35.2133433,부산광역시 북구 만덕대로 129
부산,약청사지압원,부산 중구 보수동2가50-10번지,051-247-3110,/FindShop/Detail?shopId=051-0018,129.023221,35.1062075,부산광역시 중구 흑교로 79
부산,양지안마지압원,부산광역시사하구 낙동대로376 (당리동),051-205-2522,/FindShop/Detail?shopId=051-0035,128.9771593,35.1026455,부산광역시 사하구 낙동대로 376
